Date,Time,CO(GT),NMHC(GT),C6H6(GT),NOx(GT),NO2(GT),T,RH,AH,Hour,DayOfWeek,Month,CO(GT)_lag1,CO(GT)_lag24,NMHC(GT)_lag1,NMHC(GT)_lag24,C6H6(GT)_lag1,C6H6(GT)_lag24,NOx(GT)_lag1,NOx(GT)_lag24,NO2(GT)_lag1,NO2(GT)_lag24
2004-06-06,7:00:00,1.0,275.0,5.2,63.0,62.0,18.3,66.5,1.381,7.0,6.0,6.0,0.7,1.5,275.0,275.0,3.1,7.4,33.0,171.0,46.0,95.0
2004-06-06,8:00:00,1.2,275.0,5.9,73.0,70.0,20.4,55.8,1.3196,8.0,6.0,6.0,1.0,1.5,275.0,275.0,5.2,8.0,63.0,187.0,62.0,96.0
2004-06-06,9:00:00,0.7,275.0,2.8,51.0,54.0,21.6,45.3,1.1533,9.0,6.0,6.0,1.2,1.6,275.0,275.0,5.9,7.6,73.0,133.0,70.0,81.0
2004-06-06,10:00:00,0.9,275.0,3.4,61.0,61.0,23.1,39.4,1.0983,10.0,6.0,6.0,0.7,1.1,275.0,275.0,2.8,5.3,51.0,87.0,54.0,68.0
2004-06-06,11:00:00,0.8,275.0,3.0,52.0,53.0,25.4,31.6,1.0058,11.0,6.0,6.0,0.9,1.1,275.0,275.0,3.4,5.3,61.0,61.0,61.0,57.0
2004-06-06,12:00:00,0.8,275.0,3.4,49.0,49.0,26.6,29.0,0.9928,12.0,6.0,6.0,0.8,1.4,275.0,275.0,3.0,8.0,52.0,86.0,53.0,68.0
2004-06-06,13:00:00,0.5,275.0,2.3,40.0,48.0,25.9,28.8,0.9475,13.0,6.0,6.0,0.8,1.4,275.0,275.0,3.4,8.4,49.0,83.0,49.0,72.0
2004-06-06,14:00:00,0.5,275.0,2.7,36.0,45.0,27.0,28.0,0.981,14.0,6.0,6.0,0.5,1.0,275.0,275.0,2.3,6.0,40.0,61.0,48.0,62.0
2004-06-06,15:00:00,0.7,275.0,3.6,51.0,60.0,23.6,38.1,1.0917,15.0,6.0,6.0,0.5,1.3,275.0,275.0,2.7,7.3,36.0,80.0,45.0,75.0
2004-06-06,16:00:00,0.9,275.0,4.2,56.0,59.0,25.9,32.0,1.0529,16.0,6.0,6.0,0.7,1.9,275.0,275.0,3.6,10.2,51.0,110.0,60.0,92.0
2004-06-06,17:00:00,1.0,275.0,4.9,71.0,67.0,26.3,31.5,1.0643,17.0,6.0,6.0,0.9,1.7,275.0,275.0,4.2,9.0,56.0,108.0,59.0,89.0
2004-06-06,18:00:00,1.2,275.0,5.9,79.0,72.0,23.9,36.8,1.0774,18.0,6.0,6.0,1.0,2.3,275.0,275.0,4.9,14.0,71.0,134.0,67.0,105.0
2004-06-06,19:00:00,1.3,275.0,6.6,117.0,88.0,23.7,36.8,1.0609,19.0,6.0,6.0,1.2,2.4,275.0,275.0,5.9,16.1,79.0,133.0,72.0,111.0
2004-06-06,20:00:00,1.6,275.0,7.6,127.0,94.0,22.5,37.8,1.0157,20.0,6.0,6.0,1.3,1.8,275.0,275.0,6.6,8.2,117.0,118.0,88.0,102.0
2004-06-06,21:00:00,1.4,275.0,7.0,118.0,89.0,21.8,39.2,1.0115,21.0,6.0,6.0,1.6,0.6,275.0,275.0,7.6,3.8,127.0,17.0,94.0,30.0
2004-06-06,22:00:00,1.7,275.0,7.5,130.0,96.0,20.9,42.6,1.04,22.0,6.0,6.0,1.4,0.8,275.0,275.0,7.0,5.6,118.0,26.0,89.0,43.0
2004-06-06,23:00:00,1.7,275.0,8.4,131.0,98.0,20.0,45.6,1.0555,23.0,6.0,6.0,1.7,1.7,275.0,275.0,7.5,8.0,130.0,55.0,96.0,67.0
2004-06-07,0:00:00,1.4,275.0,7.0,102.0,95.0,19.3,47.9,1.059,0.0,0.0,6.0,1.7,1.1,275.0,275.0,8.4,5.6,131.0,39.0,98.0,58.0
2004-06-07,1:00:00,0.8,275.0,3.9,48.0,64.0,18.7,49.0,1.0462,1.0,0.0,6.0,1.4,0.6,275.0,275.0,7.0,3.8,102.0,15.0,95.0,24.0
2004-06-07,2:00:00,0.4,275.0,2.6,22.0,38.0,17.8,54.1,1.0938,2.0,0.0,6.0,0.8,1.1,275.0,275.0,3.9,6.6,48.0,47.0,64.0,58.0
2004-06-07,3:00:00,0.3,275.0,2.0,22.0,36.0,18.6,52.7,1.1206,3.0,0.0,6.0,0.4,1.1,275.0,275.0,2.6,7.0,22.0,48.0,38.0,60.0
2004-06-07,4:00:00,0.4,275.0,2.1,22.0,34.0,17.2,57.9,1.127,4.0,0.0,6.0,0.3,1.0,275.0,275.0,2.0,5.2,22.0,49.0,36.0,62.0
2004-06-07,5:00:00,0.5,275.0,2.4,44.0,40.0,18.2,54.1,1.1155,5.0,0.0,6.0,0.4,0.5,275.0,275.0,2.1,2.4,22.0,21.0,34.0,34.0
2004-06-07,6:00:00,1.5,275.0,9.6,167.0,76.0,17.3,57.6,1.1289,6.0,0.0,6.0,0.5,0.7,275.0,275.0,2.4,3.1,44.0,33.0,40.0,46.0
2004-06-07,7:00:00,2.6,275.0,15.4,220.0,90.0,19.9,49.4,1.1354,7.0,0.0,6.0,1.5,1.0,275.0,275.0,9.6,5.2,167.0,63.0,76.0,62.0
2004-06-07,8:00:00,4.3,275.0,25.0,285.0,118.0,21.7,44.2,1.1321,8.0,0.0,6.0,2.6,1.2,275.0,275.0,15.4,5.9,220.0,73.0,90.0,70.0
2004-06-07,9:00:00,3.1,275.0,15.1,272.0,118.0,23.5,40.0,1.1386,9.0,0.0,6.0,4.3,0.7,275.0,275.0,25.0,2.8,285.0,51.0,118.0,54.0
2004-06-07,10:00:00,2.9,275.0,17.4,238.0,122.0,28.4,29.7,1.1345,10.0,0.0,6.0,3.1,0.9,275.0,275.0,15.1,3.4,272.0,61.0,118.0,61.0
2004-06-07,11:00:00,2.5,275.0,14.1,207.0,120.0,31.6,24.1,1.0994,11.0,0.0,6.0,2.9,0.8,275.0,275.0,17.4,3.0,238.0,52.0,122.0,53.0
2004-06-07,12:00:00,1.9,275.0,11.8,152.0,132.0,31.3,24.1,1.0816,12.0,0.0,6.0,2.5,0.8,275.0,275.0,14.1,3.4,207.0,49.0,120.0,49.0
2004-06-07,13:00:00,2.5,275.0,14.9,185.0,115.0,34.4,20.4,1.0857,13.0,0.0,6.0,1.9,0.5,275.0,275.0,11.8,2.3,152.0,40.0,132.0,48.0
2004-06-07,14:00:00,2.5,275.0,16.0,184.0,127.0,33.7,21.3,1.0988,14.0,0.0,6.0,2.5,0.5,275.0,275.0,14.9,2.7,185.0,36.0,115.0,45.0
2004-06-07,15:00:00,2.8,275.0,16.5,205.0,126.0,35.9,18.9,1.0999,15.0,0.0,6.0,2.5,0.7,275.0,275.0,16.0,3.6,184.0,51.0,127.0,60.0
2004-06-07,16:00:00,2.3,275.0,15.2,172.0,113.0,34.3,19.4,1.0279,16.0,0.0,6.0,2.8,0.9,275.0,275.0,16.5,4.2,205.0,56.0,126.0,59.0
2004-06-07,17:00:00,3.3,275.0,18.9,227.0,124.0,33.5,19.9,1.0112,17.0,0.0,6.0,2.3,1.0,275.0,275.0,15.2,4.9,172.0,71.0,113.0,67.0
2004-06-07,18:00:00,2.8,275.0,19.0,187.0,108.0,30.5,24.2,1.0386,18.0,0.0,6.0,3.3,1.2,275.0,275.0,18.9,5.9,227.0,79.0,124.0,72.0
2004-06-07,19:00:00,4.8,275.0,28.9,290.0,142.0,30.3,26.2,1.1161,19.0,0.0,6.0,2.8,1.3,275.0,275.0,19.0,6.6,187.0,117.0,108.0,88.0
2004-06-07,20:00:00,2.5,275.0,13.4,155.0,125.0,27.0,36.7,1.2898,20.0,0.0,6.0,4.8,1.6,275.0,275.0,28.9,7.6,290.0,127.0,142.0,94.0
2004-06-07,21:00:00,2.0,275.0,10.9,108.0,116.0,24.6,41.9,1.2752,21.0,0.0,6.0,2.5,1.4,275.0,275.0,13.4,7.0,155.0,118.0,125.0,89.0
2004-06-07,22:00:00,1.8,275.0,8.9,94.0,101.0,23.3,44.5,1.2566,22.0,0.0,6.0,2.0,1.7,275.0,275.0,10.9,7.5,108.0,130.0,116.0,96.0
2004-06-07,23:00:00,1.7,275.0,8.5,103.0,101.0,22.4,46.9,1.2544,23.0,0.0,6.0,1.8,1.7,275.0,275.0,8.9,8.4,94.0,131.0,101.0,98.0
2004-06-08,0:00:00,1.3,275.0,6.7,78.0,92.0,21.7,50.8,1.3019,0.0,1.0,6.0,1.7,1.4,275.0,275.0,8.5,7.0,103.0,102.0,101.0,95.0
2004-06-08,1:00:00,0.7,275.0,4.2,38.0,55.0,21.0,51.9,1.2794,1.0,1.0,6.0,1.3,0.8,275.0,275.0,6.7,3.9,78.0,48.0,92.0,64.0
2004-06-08,2:00:00,0.5,275.0,2.5,26.0,42.0,20.5,54.3,1.2926,2.0,1.0,6.0,0.7,0.4,275.0,275.0,4.2,2.6,38.0,22.0,55.0,38.0
2004-06-08,3:00:00,0.4,275.0,1.7,22.5,36.0,20.9,52.5,1.2852,3.0,1.0,6.0,0.5,0.3,275.0,275.0,2.5,2.0,26.0,22.0,42.0,36.0
2004-06-08,4:00:00,0.3,275.0,1.4,19.0,30.0,21.0,53.1,1.3031,4.0,1.0,6.0,0.4,0.4,275.0,275.0,1.7,2.1,22.5,22.0,36.0,34.0
2004-06-08,5:00:00,0.5,275.0,2.8,35.0,40.0,19.6,57.1,1.2851,5.0,1.0,6.0,0.3,0.5,275.0,275.0,1.4,2.4,19.0,44.0,30.0,40.0
2004-06-08,6:00:00,1.4,275.0,8.8,126.0,69.0,18.2,62.3,1.2903,6.0,1.0,6.0,0.5,1.5,275.0,275.0,2.8,9.6,35.0,167.0,40.0,76.0
2004-06-08,7:00:00,3.3,275.0,19.4,309.0,100.0,19.5,57.7,1.2966,7.0,1.0,6.0,1.4,2.6,275.0,275.0,8.8,15.4,126.0,220.0,69.0,90.0
2004-06-08,8:00:00,5.8,275.0,36.1,376.0,125.0,21.6,51.7,1.313,8.0,1.0,6.0,3.3,4.3,275.0,275.0,19.4,25.0,309.0,285.0,100.0,118.0
2004-06-08,9:00:00,5.0,275.0,27.1,441.0,174.0,23.9,44.4,1.3029,9.0,1.0,6.0,5.8,3.1,275.0,275.0,36.1,15.1,376.0,272.0,125.0,118.0
2004-06-08,10:00:00,3.5,275.0,19.0,309.0,171.0,28.1,35.2,1.312,10.0,1.0,6.0,5.0,2.9,275.0,275.0,27.1,17.4,441.0,238.0,174.0,122.0
2004-06-08,11:00:00,2.9,275.0,16.9,220.0,149.0,31.4,28.6,1.298,11.0,1.0,6.0,3.5,2.5,275.0,275.0,19.0,14.1,309.0,207.0,171.0,120.0
2004-06-08,12:00:00,2.5,275.0,15.7,168.0,124.0,33.7,25.5,1.3095,12.0,1.0,6.0,2.9,1.9,275.0,275.0,16.9,11.8,220.0,152.0,149.0,132.0
2004-06-08,13:00:00,2.3,275.0,14.1,149.0,119.0,35.9,20.8,1.2103,13.0,1.0,6.0,2.5,2.5,275.0,275.0,15.7,14.9,168.0,185.0,124.0,115.0
2004-06-08,14:00:00,2.4,275.0,16.5,160.0,130.0,37.5,18.1,1.1529,14.0,1.0,6.0,2.3,2.5,275.0,275.0,14.1,16.0,149.0,184.0,119.0,127.0
2004-06-08,15:00:00,2.6,275.0,14.8,177.0,143.0,37.7,17.7,1.1383,15.0,1.0,6.0,2.4,2.8,275.0,275.0,16.5,16.5,160.0,205.0,130.0,126.0
2004-06-08,16:00:00,2.2,275.0,13.0,176.5,163.0,37.8,17.4,1.1219,16.0,1.0,6.0,2.6,2.3,275.0,275.0,14.8,15.2,177.0,172.0,143.0,113.0
2004-06-08,17:00:00,3.5,275.0,21.4,176.0,183.0,36.6,20.6,1.2445,17.0,1.0,6.0,2.2,3.3,275.0,275.0,13.0,18.9,176.5,227.0,163.0,124.0
2004-06-08,18:00:00,3.9,275.0,23.6,202.0,161.0,32.5,26.0,1.2502,18.0,1.0,6.0,3.5,2.8,275.0,275.0,21.4,19.0,176.0,187.0,183.0,108.0
2004-06-08,19:00:00,4.5,275.0,25.0,255.0,170.0,30.8,27.2,1.1832,19.0,1.0,6.0,3.9,4.8,275.0,275.0,23.6,28.9,202.0,290.0,161.0,142.0
2004-06-08,20:00:00,3.8,275.0,21.6,210.0,143.0,28.8,30.2,1.1761,20.0,1.0,6.0,4.5,2.5,275.0,275.0,25.0,13.4,255.0,155.0,170.0,125.0
2004-06-08,21:00:00,2.8,275.0,15.7,157.0,123.0,26.7,35.4,1.2233,21.0,1.0,6.0,3.8,2.0,275.0,275.0,21.6,10.9,210.0,108.0,143.0,116.0
2004-06-08,22:00:00,1.7,275.0,10.9,96.0,89.0,25.3,40.7,1.291,22.0,1.0,6.0,2.8,1.8,275.0,275.0,15.7,8.9,157.0,94.0,123.0,101.0
2004-06-08,23:00:00,1.2,275.0,8.1,59.0,67.0,24.9,41.2,1.2809,23.0,1.0,6.0,1.7,1.7,275.0,275.0,10.9,8.5,96.0,103.0,89.0,101.0
2004-06-09,0:00:00,1.6,275.0,10.2,81.0,81.0,23.7,45.1,1.3033,0.0,2.0,6.0,1.2,1.3,275.0,275.0,8.1,6.7,59.0,78.0,67.0,92.0
2004-06-09,1:00:00,1.0,275.0,7.5,40.0,54.0,22.5,49.0,1.3151,1.0,2.0,6.0,1.6,0.7,275.0,275.0,10.2,4.2,81.0,38.0,81.0,55.0
2004-06-09,2:00:00,0.9,275.0,5.8,42.0,57.0,22.3,50.6,1.3486,2.0,2.0,6.0,1.0,0.5,275.0,275.0,7.5,2.5,40.0,26.0,54.0,42.0
2004-06-09,3:00:00,0.5,275.0,3.8,36.5,54.0,22.0,50.5,1.3199,3.0,2.0,6.0,0.9,0.4,275.0,275.0,5.8,1.7,42.0,22.5,57.0,36.0
2004-06-09,4:00:00,0.5,275.0,3.3,31.0,51.0,20.8,54.4,1.3229,4.0,2.0,6.0,0.5,0.3,275.0,275.0,3.8,1.4,36.5,19.0,54.0,30.0
2004-06-09,5:00:00,0.5,275.0,4.0,54.0,58.0,20.3,56.0,1.3204,5.0,2.0,6.0,0.5,0.5,275.0,275.0,3.3,2.8,31.0,35.0,51.0,40.0
2004-06-09,6:00:00,1.0,275.0,8.1,88.0,69.0,20.5,54.8,1.3073,6.0,2.0,6.0,0.5,1.4,275.0,275.0,4.0,8.8,54.0,126.0,58.0,69.0
2004-06-09,7:00:00,3.5,275.0,22.3,261.0,107.0,21.7,50.6,1.2981,7.0,2.0,6.0,1.0,3.3,275.0,275.0,8.1,19.4,88.0,309.0,69.0,100.0
2004-06-09,8:00:00,6.4,275.0,36.9,357.0,151.0,23.4,46.1,1.3091,8.0,2.0,6.0,3.5,5.8,275.0,275.0,22.3,36.1,261.0,376.0,107.0,125.0
2004-06-09,9:00:00,2.9,275.0,17.5,265.0,146.0,25.1,43.0,1.3488,9.0,2.0,6.0,6.4,5.0,275.0,275.0,36.9,27.1,357.0,441.0,151.0,174.0
2004-06-09,10:00:00,3.4,275.0,19.3,247.0,165.0,30.1,32.8,1.3795,10.0,2.0,6.0,2.9,3.5,275.0,275.0,17.5,19.0,265.0,309.0,146.0,171.0
2004-06-09,11:00:00,2.8,275.0,17.6,189.0,159.0,34.7,25.9,1.4069,11.0,2.0,6.0,3.4,2.9,275.0,275.0,19.3,16.9,247.0,220.0,165.0,149.0
2004-06-09,12:00:00,2.8,275.0,18.6,168.0,174.0,37.2,23.2,1.4478,12.0,2.0,6.0,2.8,2.5,275.0,275.0,17.6,15.7,189.0,168.0,159.0,124.0
2004-06-09,13:00:00,2.8,275.0,18.0,183.0,167.0,39.5,18.3,1.2917,13.0,2.0,6.0,2.8,2.3,275.0,275.0,18.6,14.1,168.0,149.0,174.0,119.0
2004-06-09,14:00:00,2.3,275.0,14.0,157.0,137.0,40.6,15.3,1.1485,14.0,2.0,6.0,2.8,2.4,275.0,275.0,18.0,16.5,183.0,160.0,167.0,130.0
2004-06-09,15:00:00,1.8,275.0,10.9,113.0,116.0,40.3,16.1,1.1896,15.0,2.0,6.0,2.3,2.6,275.0,275.0,14.0,14.8,157.0,177.0,137.0,143.0
2004-06-09,16:00:00,2.0,275.0,11.1,140.0,125.0,40.3,14.2,1.0494,16.0,2.0,6.0,1.8,2.2,275.0,275.0,10.9,13.0,113.0,176.5,116.0,163.0
2004-06-09,17:00:00,3.5,275.0,21.6,230.0,194.0,39.6,16.7,1.1867,17.0,2.0,6.0,2.0,3.5,275.0,275.0,11.1,21.4,140.0,176.0,125.0,183.0
2004-06-09,18:00:00,4.9,275.0,27.6,277.0,222.0,37.3,23.4,1.4672,18.0,2.0,6.0,3.5,3.9,275.0,275.0,21.6,23.6,230.0,202.0,194.0,161.0
2004-06-09,19:00:00,4.6,275.0,25.6,295.0,206.0,33.7,27.7,1.4213,19.0,2.0,6.0,4.9,4.5,275.0,275.0,27.6,25.0,277.0,255.0,222.0,170.0
2004-06-09,20:00:00,3.4,275.0,18.6,212.0,162.0,30.7,32.2,1.3983,20.0,2.0,6.0,4.6,3.8,275.0,275.0,25.6,21.6,295.0,210.0,206.0,143.0
2004-06-09,21:00:00,2.7,275.0,15.2,151.0,132.0,28.4,35.7,1.3549,21.0,2.0,6.0,3.4,2.8,275.0,275.0,18.6,15.7,212.0,157.0,162.0,123.0
2004-06-09,22:00:00,1.9,275.0,11.7,110.0,107.0,26.5,38.6,1.3154,22.0,2.0,6.0,2.7,1.7,275.0,275.0,15.2,10.9,151.0,96.0,132.0,89.0
2004-06-09,23:00:00,1.5,275.0,8.7,83.0,84.0,25.4,40.1,1.2822,23.0,2.0,6.0,1.9,1.2,275.0,275.0,11.7,8.1,110.0,59.0,107.0,67.0
2004-06-10,0:00:00,1.0,275.0,7.6,48.0,61.0,24.1,43.3,1.2839,0.0,3.0,6.0,1.5,1.6,275.0,275.0,8.7,10.2,83.0,81.0,84.0,81.0
2004-06-10,1:00:00,0.7,275.0,5.2,27.0,42.0,23.9,45.6,1.3328,1.0,3.0,6.0,1.0,1.0,275.0,275.0,7.6,7.5,48.0,40.0,61.0,54.0
2004-06-10,2:00:00,1.0,275.0,5.9,48.0,66.0,22.0,52.8,1.3752,2.0,3.0,6.0,0.7,0.9,275.0,275.0,5.2,5.8,27.0,42.0,42.0,57.0
2004-06-10,3:00:00,0.6,275.0,4.0,40.5,58.0,20.7,56.1,1.3565,3.0,3.0,6.0,1.0,0.5,275.0,275.0,5.9,3.8,48.0,36.5,66.0,54.0
2004-06-10,4:00:00,0.75,275.0,3.3,33.0,50.0,20.1,57.3,1.3352,4.0,3.0,6.0,0.6,0.5,275.0,275.0,4.0,3.3,40.5,31.0,58.0,51.0
2004-06-10,5:00:00,0.9,275.0,5.4,75.0,76.0,19.5,59.4,1.3328,5.0,3.0,6.0,0.75,0.5,275.0,275.0,3.3,4.0,33.0,54.0,50.0,58.0
2004-06-10,6:00:00,1.2,275.0,8.7,101.0,78.0,20.0,56.6,1.3095,6.0,3.0,6.0,0.9,1.0,275.0,275.0,5.4,8.1,75.0,88.0,76.0,69.0
2004-06-10,7:00:00,2.9,275.0,19.9,214.0,104.0,21.7,53.9,1.3848,7.0,3.0,6.0,1.2,3.5,275.0,275.0,8.7,22.3,101.0,261.0,78.0,107.0
2004-06-10,8:00:00,4.8,275.0,30.4,290.0,139.0,23.7,49.0,1.4152,8.0,3.0,6.0,2.9,6.4,275.0,275.0,19.9,36.9,214.0,357.0,104.0,151.0
2004-06-10,9:00:00,4.3,275.0,24.6,311.0,166.0,25.9,44.3,1.4544,9.0,3.0,6.0,4.8,2.9,275.0,275.0,30.4,17.5,290.0,265.0,139.0,146.0
2004-06-10,10:00:00,3.1,275.0,16.9,234.0,151.0,30.1,34.3,1.4414,10.0,3.0,6.0,4.3,3.4,275.0,275.0,24.6,19.3,311.0,247.0,166.0,165.0
2004-06-10,11:00:00,2.4,275.0,13.6,157.0,134.0,33.5,27.2,1.3859,11.0,3.0,6.0,3.1,2.8,275.0,275.0,16.9,17.6,234.0,189.0,151.0,159.0
2004-06-10,12:00:00,2.8,275.0,15.3,165.0,148.0,35.4,26.1,1.4806,12.0,3.0,6.0,2.4,2.8,275.0,275.0,13.6,18.6,157.0,168.0,134.0,174.0
2004-06-10,13:00:00,2.5,275.0,14.1,137.0,126.0,37.9,23.2,1.502,13.0,3.0,6.0,2.8,2.8,275.0,275.0,15.3,18.0,165.0,183.0,148.0,167.0
2004-06-10,14:00:00,2.6,275.0,17.0,149.0,144.0,39.7,18.7,1.3306,14.0,3.0,6.0,2.5,2.3,275.0,275.0,14.1,14.0,137.0,157.0,126.0,137.0
2004-06-10,15:00:00,2.3,275.0,13.8,140.0,133.0,40.4,17.2,1.2774,15.0,3.0,6.0,2.6,1.8,275.0,275.0,17.0,10.9,149.0,113.0,144.0,116.0
2004-06-10,16:00:00,2.4,275.0,13.6,139.0,139.0,40.0,18.8,1.363,16.0,3.0,6.0,2.3,2.0,275.0,275.0,13.8,11.1,140.0,140.0,133.0,125.0
2004-06-10,17:00:00,3.5,275.0,21.2,221.0,178.0,38.9,18.8,1.29,17.0,3.0,6.0,2.4,3.5,275.0,275.0,13.6,21.6,139.0,230.0,139.0,194.0
2004-06-10,18:00:00,4.8,275.0,25.9,318.0,206.0,35.8,22.1,1.2792,18.0,3.0,6.0,3.5,4.9,275.0,275.0,21.2,27.6,221.0,277.0,178.0,222.0
2004-06-10,19:00:00,5.1,275.0,25.4,363.0,211.0,33.1,25.9,1.2923,19.0,3.0,6.0,4.8,4.6,275.0,275.0,25.9,25.6,318.0,295.0,206.0,206.0
2004-06-10,20:00:00,4.7,275.0,23.6,341.0,180.0,30.9,28.2,1.2388,20.0,3.0,6.0,5.1,3.4,275.0,275.0,25.4,18.6,363.0,212.0,211.0,162.0
2004-06-10,21:00:00,2.4,275.0,12.0,163.0,116.0,27.5,32.6,1.176,21.0,3.0,6.0,4.7,2.7,275.0,275.0,23.6,15.2,341.0,151.0,180.0,132.0
2004-06-10,22:00:00,2.5,275.0,14.2,157.0,118.0,26.3,34.3,1.1605,22.0,3.0,6.0,2.4,1.9,275.0,275.0,12.0,11.7,163.0,110.0,116.0,107.0
2004-06-10,23:00:00,2.7,275.0,14.2,202.0,115.0,25.5,34.1,1.0968,23.0,3.0,6.0,2.5,1.5,275.0,275.0,14.2,8.7,157.0,83.0,118.0,84.0
2004-06-11,0:00:00,1.5,275.0,10.4,102.0,96.0,24.7,39.3,1.2065,0.0,4.0,6.0,2.7,1.0,275.0,275.0,14.2,7.6,202.0,48.0,115.0,61.0
2004-06-11,1:00:00,1.1,275.0,7.5,70.0,86.0,24.2,39.5,1.1764,1.0,4.0,6.0,1.5,0.7,275.0,275.0,10.4,5.2,102.0,27.0,96.0,42.0
2004-06-11,2:00:00,0.6,275.0,3.5,41.0,65.0,24.8,37.8,1.1639,2.0,4.0,6.0,1.1,1.0,275.0,275.0,7.5,5.9,70.0,48.0,86.0,66.0
2004-06-11,3:00:00,0.5,275.0,2.5,38.5,59.0,22.7,43.8,1.1952,3.0,4.0,6.0,0.6,0.6,275.0,275.0,3.5,4.0,41.0,40.5,65.0,58.0
2004-06-11,4:00:00,0.4,275.0,2.6,36.0,53.0,22.0,44.3,1.1553,4.0,4.0,6.0,0.5,0.75,275.0,275.0,2.5,3.3,38.5,33.0,59.0,50.0
2004-06-11,5:00:00,0.6,275.0,4.0,68.0,74.0,19.3,51.4,1.1364,5.0,4.0,6.0,0.4,0.9,275.0,275.0,2.6,5.4,36.0,75.0,53.0,76.0
2004-06-11,6:00:00,1.0,275.0,7.0,92.0,69.0,19.8,50.4,1.1525,6.0,4.0,6.0,0.6,1.2,275.0,275.0,4.0,8.7,68.0,101.0,74.0,78.0
2004-06-11,7:00:00,4.6,275.0,24.8,332.0,131.0,20.5,48.2,1.1474,7.0,4.0,6.0,1.0,2.9,275.0,275.0,7.0,19.9,92.0,214.0,69.0,104.0
2004-06-11,8:00:00,4.8,275.0,28.9,333.0,134.0,22.8,42.7,1.1667,8.0,4.0,6.0,4.6,4.8,275.0,275.0,24.8,30.4,332.0,290.0,131.0,139.0
2004-06-11,9:00:00,4.0,275.0,21.5,298.0,148.0,25.6,35.8,1.1548,9.0,4.0,6.0,4.8,4.3,275.0,275.0,28.9,24.6,333.0,311.0,134.0,166.0
2004-06-11,10:00:00,3.0,275.0,12.9,222.0,135.66666666666666,30.0,27.5,1.1509,10.0,4.0,6.0,4.0,3.1,275.0,275.0,21.5,16.9,298.0,234.0,148.0,151.0
2004-06-11,11:00:00,2.0,275.0,12.2,146.0,123.33333333333333,34.4,21.0,1.1248,11.0,4.0,6.0,3.0,2.4,275.0,275.0,12.9,13.6,222.0,157.0,135.66666666666666,134.0
2004-06-11,12:00:00,2.0,275.0,13.1,120.0,111.0,35.9,19.6,1.1422,12.0,4.0,6.0,2.0,2.8,275.0,275.0,12.2,15.3,146.0,165.0,123.33333333333333,148.0
2004-06-11,13:00:00,2.0,275.0,13.3,108.0,110.0,37.2,18.2,1.1389,13.0,4.0,6.0,2.0,2.5,275.0,275.0,13.1,14.1,120.0,137.0,111.0,126.0
2004-06-11,14:00:00,1.9,275.0,12.5,109.0,110.0,37.3,16.6,1.0435,14.0,4.0,6.0,2.0,2.6,275.0,275.0,13.3,17.0,108.0,149.0,110.0,144.0
2004-06-11,15:00:00,1.9,275.0,13.0,124.0,116.0,37.4,14.9,0.9413,15.0,4.0,6.0,1.9,2.3,275.0,275.0,12.5,13.8,109.0,140.0,110.0,133.0
2004-06-11,16:00:00,1.9,275.0,12.3,127.0,120.0,36.4,15.1,0.9005,16.0,4.0,6.0,1.9,2.4,275.0,275.0,13.0,13.6,124.0,139.0,116.0,139.0
2004-06-11,17:00:00,2.6,275.0,15.2,185.0,142.0,35.4,14.7,0.8323,17.0,4.0,6.0,1.9,3.5,275.0,275.0,12.3,21.2,127.0,221.0,120.0,178.0
2004-06-11,18:00:00,3.2,275.0,19.1,230.0,146.0,34.2,14.2,0.7502,18.0,4.0,6.0,2.6,4.8,275.0,275.0,15.2,25.9,185.0,318.0,142.0,206.0
2004-06-11,19:00:00,3.4,275.0,19.7,265.0,153.0,31.1,18.7,0.8302,19.0,4.0,6.0,3.2,5.1,275.0,275.0,19.1,25.4,230.0,363.0,146.0,211.0
2004-06-11,20:00:00,3.4,275.0,18.6,261.0,158.0,29.1,22.0,0.8702,20.0,4.0,6.0,3.4,4.7,275.0,275.0,19.7,23.6,265.0,341.0,153.0,180.0
2004-06-11,21:00:00,2.9,275.0,16.1,219.0,140.0,27.2,22.5,0.7962,21.0,4.0,6.0,3.4,2.4,275.0,275.0,18.6,12.0,261.0,163.0,158.0,116.0
2004-06-11,22:00:00,2.7,275.0,15.0,180.0,127.0,25.3,24.6,0.7796,22.0,4.0,6.0,2.9,2.5,275.0,275.0,16.1,14.2,219.0,157.0,140.0,118.0
2004-06-11,23:00:00,1.3,275.0,7.3,108.0,97.0,24.9,27.2,0.8429,23.0,4.0,6.0,2.7,2.7,275.0,275.0,15.0,14.2,180.0,202.0,127.0,115.0
2004-06-12,0:00:00,1.3,275.0,8.9,98.0,91.0,23.5,32.2,0.922,0.0,5.0,6.0,1.3,1.5,275.0,275.0,7.3,10.4,108.0,102.0,97.0,96.0
2004-06-12,1:00:00,0.9,275.0,6.6,57.0,68.0,23.5,32.7,0.9349,1.0,5.0,6.0,1.3,1.1,275.0,275.0,8.9,7.5,98.0,70.0,91.0,86.0
2004-06-12,2:00:00,0.6,275.0,4.3,36.0,52.0,24.1,32.0,0.9467,2.0,5.0,6.0,0.9,0.6,275.0,275.0,6.6,3.5,57.0,41.0,68.0,65.0
